Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB	Cluster
TARGET-20-PAVLWV	-0.2990394189790702	-0.6855279843811044	-0.5742152825345156	-0.8073566532932007	-0.7310171662082602	-0.955487097249904	-0.7101284211242271	-0.5312640366467793	-0.9123275772021796	-0.7876758660089712	-0.8813826610293778	-0.6119788812412851	-0.596305227389064	-0.3018474273469594	-0.2457092821555499	-0.5876130316399397	0.4181489250885993	-0.1894853786070994	-1.0229284398881455	-0.3558924452060955	-0.3927257019361954	-0.7185059749328377	-1.070022685974614	-1.047594334529063	-0.9114054236127728	-1.2155484609694014	-0.5071606405164741	-0.7141505268728893	-0.7610505070094462	-0.9894749616842669	-1.023207011609599	-1.1059971457011195	-0.5966954392721057	-0.5123511185941981	-0.4840965105105677	-0.4383059924721445	-0.7012021956080088	-0.7703444978121354	-0.7907987275619296	-1.2046372412308102	-1.1574505805997288	-0.5745107592746358	-0.6260228231996923	-0.4610920919244136	-0.4612690967427761	-0.4876606516508062	-0.8020070662767759	-0.6409009599772679	-0.4274932781328558	-0.5382263456120664	-0.3372001120340764	-0.3311926018765626	0.2301845264427938	-0.1980709182158587	-0.5625005036650618	-0.1847051795996178	-0.2610699022022384	-0.2511457743086135	-0.1969026647296233	-0.3202078183869853	-0.1516996613458615	-0.237807730236005	0.145983474832142	0.2419488982824836	0.1182530322128823	1.2424545091434314	0.6862826584309099	0.5475763655111227	2.176343125354811	8.145744894228951	0.6639923239316573	1.5907304150105053	3.4263853748969084	1.5842683385384766	0.2824114611483357	1.218490763379408	1.1453177654426008	1.6105056598067242	1.178255271032634	0.6089380632122879	1.004100948084259	2.6226862805029847	2.685313351116555	1.213375447274209	0.4327097131631948	0.487052465049178	1.4751271261861592	0.5173295481567753	2.325372650685236	2.4614099198968664	2.12090623888832	0.6468843661270015	1.0421234466299667	2.9375420639435528	0.9815701016037556	1.0257955759683262	1.848200235173565	0.4837445185039717	1.025935903596661	0.294850811828454	2
TARGET-20-PAXMIJ	-0.3224662038361564	-0.6841538128131847	-0.6375130321901159	-0.8065342315317889	-0.7261297895548875	-0.9549772763218264	-0.7761644580704298	0.8230009587448454	-0.9119214562210464	-0.629288399011005	-0.8789712646633794	-0.6647059336495902	-0.6579424365853249	-0.3102759987774271	-0.2455956763576886	-0.3839652735187188	-0.5501664490311521	-0.1270185630554059	-0.9907179559909124	-0.3679846458517298	-0.5328668445399986	-0.7266500909026526	-1.108054260326785	-1.0545372888046274	-0.9114477177392384	-1.2418038657223092	-0.5726300807642234	-0.7342142569875498	-0.7665933198965691	-0.9864994984223874	-1.031924349560768	-1.1035327374519055	-0.8973986633614346	-0.5093079001683217	-0.4301230260595409	-0.4523369397596488	-0.6991014891810678	-0.774455353129326	-0.6890614793709329	-1.1814599779816166	-1.062950531192756	-0.589919037273463	-0.4984075727349	-0.4668993810391407	-0.4581265670253557	-0.4876907435397944	-0.8057473382706628	-0.6414564034130776	-0.4276960995922334	-0.5382128546388388	-0.3408345526883763	-0.3307999593797629	0.1432302958456099	-0.2072633067225085	2.711968571531953	-0.3079892550220384	-0.3970606327211283	-0.26948330497662	-0.1804885640119243	-0.3360953399597004	-0.1050529251780394	-0.2287361009204227	0.0802958679258784	-0.0551869885331916	0.6856990275971571	1.377948392824743	1.0177892773597448	1.4668732035048346	3.1692698588801207	3.858195975201947	3.1317468540522446	0.871629274930559	0.8144804680711526	1.5009604186327117	1.3011446650950151	0.552215863506024	1.6982849044191848	0.8410909449044629	1.192275139326071	1.226975685483645	1.6481652563742617	1.8724417550155663	1.7495039545932716	0.595470754813256	0.6760115458818319	2.87159444282772	3.6047634024172384	1.6178971465378036	1.8705884584591383	2.9627917704854587	1.2685690653475186	1.9226786485017335	0.4318231157539887	0.1769095106178419	0.693217093546824	1.0386030022050805	2.0340760804443523	0.6168080792224363	2.2117487808282883	-0.639670151204895	2
TARGET-20-PAUURD	-0.295829659683713	-0.6784628080509243	-0.6290495935681635	-0.804245157629193	-0.6767890070298384	-0.9529877312366466	-0.736736476286617	-4.78594853802e-05	-0.911940795315386	-0.8195210113941404	-0.8610450350746366	-0.6637476699218361	-0.4979460874000189	-0.3071501132985657	-0.2451639743258158	-0.3943534767061543	0.5324318563738767	-0.2241549457653028	-0.8813404966773646	-0.3495125722480445	-0.415830659136438	-0.7277019139983852	-0.9959165887498918	-1.0515587404447175	-0.9132932796213766	-1.216182649490003	-0.5094514808602084	-0.7297399675423529	-0.7627521000234261	-0.9905907604074714	-1.0274750996366555	-1.0844101772396504	-0.7251830643849512	-0.5129224983802811	-0.440025461406871	-0.4551107777588437	-0.6992451272273544	-0.7725637480790141	-0.7864727206409876	-1.169877055042549	-1.1657268822619882	-0.5635828910746912	-0.4749414074441117	-0.4611047854525331	-0.4226659760094649	-0.4856311209157088	-0.7882396821290645	-0.6434872434752567	-0.4276532618475698	-0.5382550445914775	-0.3319357933543945	-0.3311926018765626	-0.0713921651682515	-0.1794837794883611	0.0075984788923097	-0.2078345005372809	-0.2259303804168057	-0.252350664763609	-0.1708711165739498	-0.1720284572071823	-0.0509588708835201	-0.18826918731304	-0.0163525951617926	0.2329111088529122	0.4690661508611645	0.837050923353078	0.7802018138886199	2.2286135757234846	4.662960504187438	5.084090779540528	1.815240219785095	0.6485490781720671	0.8975733023289785	3.452799105196069	2.496740752662193	0.954709914913146	0.3217325557555748	0.4612381775052945	0.6588471570570061	1.1098766738895065	1.010852223626536	1.4939821265762934	1.5455966693766363	1.7922338763948786	1.1830947584902962	0.7261177539343882	1.4264153142162646	0.4558214425449803	1.7381446680264987	3.010679497283132	1.6355894259062385	1.5370601604629066	1.0960977872083248	2.01502306556035	1.3418902212366364	0.935862698367472	2.3859559031297133	2.1611382950447457	5.084602740015302	1.3811751088201851	2
TARGET-20-PALXRY	-0.2396142920247491	-0.6647402628057743	-0.4474729253627484	-0.8077815712032634	-0.7355569960773931	-0.955561705190598	-0.8075435323303282	-0.2951009840973227	-0.9093010089380212	-0.8110161658758638	-0.8827779343983831	-0.6644099992630779	-0.6626431365401466	-0.3085382900571846	-0.2458304616732685	-0.4114629905317083	-0.0583864507595236	-0.2536088783037344	-1.029725871934283	-0.3690606889742745	-0.5446587527484125	-0.7286335287403197	-0.9704932955850778	-1.046749313766996	-0.9132932796213766	-1.167970228846043	-0.2438389559148814	-0.7340731122100987	-0.7512200166762053	-0.98696823578556	-1.03229098673338	-1.107385325031373	-0.6720759487847205	-0.5164439368445095	-0.477467090635934	-0.4458726391092572	-0.7004301411092185	-0.7648793755998025	-0.7870732530087817	-1.2235215729619269	-0.1708918600337464	-0.6023371427874658	-0.6801458322336033	-0.4668517803086921	-0.4602834851495851	-0.4857715497309874	-0.8025482120120616	-0.6430706608983994	-0.4278393481683688	-0.5382432706512064	-0.3436848319938472	-0.3308667921451756	-0.2740317104663853	-0.2318825467604588	1.0737083800532443	-0.3761214304198536	-0.5889872050833544	-0.382407957994006	-0.1935424417851844	-0.448870593451771	-0.2191948075461745	-0.3986937531351186	-0.0869200316835784	-0.3165884042656489	-0.1467063370523825	0.5716666929352536	0.8665225006015522	-0.6416441319807448	3.379409778121603	3.723520506757096	0.7517054144071149	1.9365834987831707	2.564604022529261	0.2099841987224726	0.3517542875565416	0.9991639977547272	-0.0625455817655075	0.0354709696146711	0.0751248828062355	1.1080693442811715	1.0879569552295894	1.1902983582162836	1.0994419847746115	1.6169675618568229	1.324580991429481	0.8779262560631954	1.861211152943257	1.6343721833947873	0.6310105782965761	0.2316490462238777	3.4931665578016	3.219627774167202	-0.4855758489569068	1.721843185526517	1.1965216952954527	1.854419333608738	2.611575484112933	1.2097382470982	4.873941150020607	0.0772911462719492	2
TARGET-20-PATAIY	-0.2798031532020338	-0.6601280306504163	-0.512547051605747	-0.8068494932069968	-0.7343188606585387	-0.9558477022965928	-0.7824636030891454	-0.4329962339889219	-0.9123275772021796	-0.6028220881630622	-0.8814584911037802	-0.6157414755840843	-0.6669673621938035	-0.3105521414659695	-0.2458304616732685	-0.5323431772387952	0.1965930251540779	-0.4458333555539411	-1.0187170589495902	-0.3713788312567938	-0.5415760965416443	-0.7286335287403197	-0.802212135434424	-1.0482565671121014	-0.9112247123451468	-1.1871509083246836	-0.4160199045380308	-0.639202650046405	-0.7524330334782504	-0.9918695982135188	-1.0328150622212906	-1.099726942434132	-0.7092864943516786	-0.5064882651369994	-0.4745484781125104	-0.450695402801162	-0.6970187375099127	-0.7601132298494784	-0.7820407374198467	-1.0856967782266358	-1.1361854923429626	-0.5563660693748314	-0.4068579592685958	-0.4669120745672603	-0.4391785412519099	-0.4810504667030509	-0.7737560756846513	-0.6423589989962684	-0.4276213703570709	-0.5378145029929942	-0.3390601534587734	-0.3303154218305207	-0.2749754564628542	2.483096933423247	2.2987916938090747	-0.146169630327613	1.5061291255811946	-0.3075565547015849	-0.1646378002814642	-0.3783557646649634	-0.0085805702009173	-0.3743109285692315	-0.0858682154226523	0.0413023097435149	-0.0922048701387815	1.989562738777153	0.5048457972114326	-0.6103492625424563	1.0452652363533363	1.642584988055309	2.0017834975250626	1.3638627341803278	0.3918912798898157	0.6139401419136921	-0.2005554609617863	2.363482750643332	0.4832529455883255	0.8293930464459187	0.6583789921050488	0.5184121125359894	0.7372349543812509	0.7648891880555305	0.6481419015457368	0.6306075420214157	1.618924515335439	0.9395275786657477	1.3911507962276173	2.108088053590612	0.5068127945629604	0.3319748640250751	6.014237489034731	2.412618148669087	-0.2545086888824945	4.389361553691395	0.7816076181424387	1.4164120442627772	-0.1300794241330303	-0.0104852624639306	3.392093585867469	-0.2364190018305895	2
TARGET-20-PAVZJM	-0.3012416704956069	-0.6519073999771404	-0.5700750979174539	-0.8046289544511852	-0.7355569960773931	-0.9503267146852185	-0.8061087270760652	-0.6576378774991031	-0.9105773891644394	-0.7219248529159293	-0.8791532568419453	-0.6632262617170287	-0.6681020139070363	-0.3091490380755375	-0.2454517756803977	-0.5335044924496418	0.1489750084198119	-0.1917274775821044	-1.0200002140793063	-0.3729131890426447	-0.4842775984071049	-0.7264848044161804	-0.792914992401845	-1.0492304385577458	-0.9132932796213766	-1.2238351909719296	-0.5119922310596227	-0.7300081426195099	-0.7646390150488298	-0.9888635651236066	-1.0315037951568893	-1.1002728556538943	-0.8285107696012227	-0.5084321985396512	-0.4949474949280105	-0.4338366984172862	-0.7000351364819305	-0.7670855200580184	-0.791785122356089	-0.9894540488871888	-1.118778751124474	-0.5730415339834436	-0.6572759671071547	-0.4696729169332782	-0.4650615587426628	-0.4861928361768231	-0.7844755360586209	-0.6319791497895751	-0.4277124137210364	-0.5379356764616193	-0.3359047738332802	-0.3307665429970565	-0.2723502475290149	0.0600823511432563	3.355955777172493	-0.077906168063666	-0.1200253411557802	-0.3178786643748618	-0.1865959886832564	-0.3654914005492804	-0.070387189569112	-0.2787372518059983	-0.0705897902328592	1.2210092266418493	-0.3148837855637189	1.34503887440135	0.3027577551842312	-0.2888394642794479	1.912237715220719	0.7778459989204499	0.3505166525092955	1.531348853750801	1.4531361832798364	0.974434909432072	-0.0225198127348885	1.0485948423959128	0.8649129296132448	1.2658373277841597	2.959008446730965	1.8048480650474208	1.9749073167718896	1.972704239622224	2.0333935222732493	1.4897708294505647	1.9087506632877744	2.217620455974082	1.0079506032017225	3.7717739733582056	1.078210290480475	0.1709166949796746	3.5369669944543665	2.2737204028106364	-0.1006503248628039	2.5002313446922253	0.6362972396116316	1.9082573394603688	0.2784055315214954	-0.4526464538468643	3.100343006851423	0.3506892819329757	2
TARGET-20-PABHHH	-0.2833963004132253	-0.6508312415203358	-0.6195279736495277	-0.8077815712032634	-0.734677268279786	-0.956158568716152	-0.7965083634642077	-0.3139588957535362	-0.912008482145575	-0.7716266811397798	-0.8837030613060932	-0.6643310834266746	-0.6678562598493315	-0.3062221743541842	-0.2457395770349795	-0.5818502037614581	0.3313714872044593	-0.3295601470159375	-0.9882964119512428	-0.3657628160709197	-0.5336300264164314	-0.7286335287403197	-1.0739344919250728	-1.0366510160075435	-0.912562744709697	-1.1306235715217243	-0.5448276093198128	-0.7335438192946576	-0.730944103880909	-0.9898774644200348	-1.0306195525641184	-1.106761424208787	-0.3276033965912928	-0.4948184540712406	-0.4753927910210723	-0.4325606131174406	-0.6950796238850441	-0.7660894785996556	-0.7912742622423095	-1.1262741149693123	-1.1231672527176293	-0.5781700838722802	-0.6795986391416207	-0.4653507706085468	-0.4824811723353633	-0.4879615705406888	-0.7990387227582231	-0.6434872434752567	-0.4274328632300624	-0.5382440065224733	-0.3446268961398808	-0.3308835003365288	-0.2508335034193819	-0.2006284258378493	-0.6050783644569211	-0.1566154983720166	-0.6740614365173507	-0.3678397370381513	-0.0475970698697541	-0.2387356383107659	0.1933825359505875	-0.3525457880844576	-0.0319233991168343	-0.2572129535192808	0.3601294272559162	0.4340557173214216	0.609048907627828	-0.3605004486541415	3.0585562596223097	0.7122089636063553	0.7537393753793575	1.7368165958100037	4.32244292002551	1.5990479651586518	-0.6097380226224429	3.667677065449997	2.149203696077222	1.8449022056489712	0.9426596190485174	0.9453671541284911	1.578174573771585	1.4483156427618002	2.290090129932345	1.2605720657486617	2.000980422340898	0.1867111163740923	0.9901480390657924	0.5473711141791658	0.3676691236873639	0.2211590733715785	2.6298639388102627	1.35732975536986	0.3382318799752435	3.096112774707007	0.3903724586593999	0.8483174192869946	0.0853073187115822	-0.5151419949202556	2.69816775575019	5.50002113191726	2
TARGET-20-PAUJCF	-0.265461770350417	-0.6895058494461356	-0.6279894005199655	-0.8074388954693418	-0.7332762203058192	-0.953696506673242	-0.778684116077916	-0.2802988150849798	-0.9119988125984052	-0.8096714572415572	-0.8719493997737111	-0.651278967770118	-0.5393687181476248	-0.3136730514008933	-0.2457357901750508	-0.5228060749250625	0.3927715939506151	0.0535746109271904	-0.8919479124163513	-0.3728235187824326	-0.422340151611895	-0.7286335287403197	-0.819954231242612	-1.058450753752356	-0.9132932796213766	-1.260702683636238	-0.638752063412915	-0.7321323715201474	-0.766222675873722	-0.9936681230961274	-1.0293794562449887	-1.0924896928921366	-0.4492510303318612	-0.5123262759948032	-0.5327122562578811	-0.4587233572696742	-0.700879010003864	-0.7765260708980277	-0.7895134252543884	-1.2131260566129656	-1.1707928035641542	-0.548085716056045	-0.5657965066013612	-0.4619933324209067	-0.4877306253860541	-0.4879214480220378	-0.7852872546615495	-0.6430706608983994	-0.4278022993081192	-0.5382550445914775	-0.3444127906521459	-0.3311926018765626	-0.0251020886513114	-0.1762502976295817	-0.6250154301396912	0.1277975186664835	-0.1207852220304674	-0.2788195951867188	-0.1621281863025047	-0.3014055648356549	0.1828379496276365	0.0716769967504447	-0.0013315193324658	-0.0473082584793257	-0.0579532768974909	1.4077558460477193	0.5829799145164642	2.106664994884282	3.2310774533383766	0.8146711015595385	1.036228442768146	2.6047475544605945	4.038028318434086	0.6372540169146514	-0.1781980761248837	3.657578022499922	3.181209430207077	1.258086619367865	1.4082454837259035	1.7659904784682223	0.6965366913445195	2.236745292356059	1.369187149177114	2.711499633899361	5.912573932038202	0.4093952489146863	0.1014140636952399	0.4742972984515382	2.075915563698913	2.087720825263421	3.802614495673173	0.234474507857587	0.4639286947172741	4.824620339376631	0.4842999088875299	0.8606165612449013	0.9438714384868752	1.1717689250731982	3.384609972617555	5.262833199558924	2
TARGET-20-PALFZW	-0.2785816614701895	-0.6700016755686785	-0.5762209987945789	-0.8035735131907068	-0.7349922325530033	-0.9453031133451392	-0.8040906676534025	-0.6769866115134918	-0.9110995447116104	-0.8146311618148437	-0.877515327234852	-0.663350272317091	-0.6421671176045717	-0.3084823151878854	-0.244940549590022	-0.5657946232608163	1.232181647000063	-0.2498375324257064	-0.9421686301086264	-0.3680344626629587	-0.5382540107265835	-0.7241257154728945	-0.8840625977571922	-1.0440554355219671	-0.9132932796213766	-1.272681800136491	-0.4967407879227014	-0.7301916308301961	-0.7640746252867671	-0.9950794301569844	-1.0307252303374008	-1.1112379126108405	-0.0316228267626292	-0.5159222422572164	-0.5150963449557885	-0.4529480228609833	-0.70068150769022	-0.7697241562021025	-0.7902742807429962	-1.2227223569878165	-0.7729265366437584	-0.6055665290710761	-0.676603107727819	-0.4670358364664266	-0.4841381425500031	-0.4860457202751027	-0.7848575212835284	-0.6304169651263605	-0.4275565348516342	-0.5371590869845599	-0.315671805242332	-0.3299979661948103	-0.2603839470597039	-0.2150951356188064	0.6863168523157165	-0.4118885392538607	0.9889711304588228	-0.3646245480700082	-0.1924363139209839	-0.4228484786317479	-0.2388679695674387	-0.3502271067108853	-0.0582197397574474	0.2513650583347026	-0.1887881602268484	1.4626590968310846	0.4586616796489968	-0.5209848181397406	0.7399555501692859	0.3001888024398753	1.4876354884614753	3.4655829733313186	2.3233477190018337	-0.0525679004547136	0.5524093212238996	7.273442852809152	1.1405645346078814	0.6316252143290685	0.2626542063746577	0.1462988932058112	0.7202214940666057	0.8646327889498037	1.1478624356044294	1.038728829159578	1.9905485438500587	0.0670287934690167	0.1843231480997142	0.1572309196980034	0.6979786140444306	0.3268181770337093	3.299361894642978	3.2328161989934987	-0.3833136344812568	3.6962142834411904	1.267623056539129	0.8190843853022151	1.460443336261346	1.1761690875733364	2.9453242722381234	1.4164317415866106	2
TARGET-20-PASTUH	-0.3016250584114413	-0.6660961353230116	-0.6310130630464201	-0.807425188439985	-0.7343514431695611	-0.9531866857451644	-0.7631812202818548	-0.5717181320627114	0.009402667667946	-0.7943382860607627	-0.8799873876603724	-0.6636715725081616	-0.5250940675617924	-0.3126468454637422	-0.2456789872761202	-0.5848489423538495	0.8365243135142939	-0.487367276649238	-1.0102613956588966	-0.3726209304167683	-0.512844543546524	-0.7286335287403197	-0.948005579639692	-1.0589032294086398	-0.9132932796213766	-1.1176015672320376	-0.5793568210462792	-0.7340660549712262	-0.7665933198965691	-0.994513888338374	-1.0299833292351737	-1.0958431598135354	-0.872817702831317	-0.5103016041441182	-0.5354953617712886	-0.4562670428427414	-0.6983114799264918	-0.7729001305013559	-0.7927851038554024	-1.1607602842521645	-1.120236676150388	-0.5763145606222378	-0.6732217350312091	-0.4633642334578259	-0.4828454200980643	-0.4882792071466761	-0.801824031689841	-0.643261594579459	-0.4277719866042787	-0.5382550445914775	-0.3416882983207193	-0.3311926018765626	-0.0869938815535374	-0.1320708604086291	-0.1968916308273998	0.5816619230088996	0.2722908677818491	-0.2358236914103285	-0.1306945054064719	-0.1716585349867015	-0.1558334329964611	-0.0949239269550649	-0.0002652242508965	1.5498611927381931	0.0140973835824078	0.1764882107338823	1.4999849812449426	-0.6417708944433973	2.234646888133571	0.1482368495462454	1.2953777489423497	4.466990928899255	1.571296374895638	2.334542530791154	0.3166087780221918	2.586726065654168	0.569329960189961	0.8239032763871578	0.1060697501217746	0.0457954199564408	0.8546382833468569	1.0616718030408268	0.7490541270835992	2.839434613349177	3.816065185232108	0.3978354661208051	0.8275543142712596	-0.0191827599169119	0.8846675903366923	0.7146705010064541	1.1381262733481792	0.5685113892600397	2.144656342106416	3.636917282272612	0.8326675052763577	1.2012539714363415	2.5906402848981847	1.53104384740591	1.9794069821445184	1.3472214464811754	2
TARGET-20-PASPMI	-0.3018702483576144	-0.6818751453115294	-0.6378168066688216	-0.8059174152107301	-0.7355569960773931	-0.9454771985400924	-0.7823702824222015	-0.6565701235971073	-0.905056077730464	-0.7668416140514681	-0.8184588652902121	-0.6604895732474722	-0.6664026507420563	-0.3078093728703112	-0.2458304616732685	-0.5572279350273799	0.1163467906160028	-0.5543753714155508	-0.9385692154627048	-0.3612361284905848	-0.531968983508901	-0.7286335287403197	-1.021390416107841	-1.0456735603854996	-0.9132932796213766	-1.1438569719849454	-0.4090640802216015	-0.7091469445122511	-0.693542752484517	-0.9918543132995022	-0.9012181975245024	-1.0495497187776683	-0.4998934332006062	-0.4495862912229587	-0.4298832828879739	-0.4528282026450353	-0.6970007827541268	-0.738414379306986	-0.792429132180375	-1.1947383805229033	-1.1153769260640078	-0.42365251664162	-0.6390291820783535	-0.4669025544211706	-0.4842524163579093	-0.4817459236930019	-0.783329580383898	-0.6434872434752567	-0.4218964794289619	-0.5381287200239837	-0.3320321408238752	-0.3311926018765626	-0.2716557302287966	0.2020843021211571	-0.4950894758597285	0.4991167329596532	0.3220175334076003	0.4986311384507806	0.2867654724293774	0.2526677637819594	0.6067311359547171	-0.0291658975381328	0.206979943849977	-0.4590617069479275	-0.2593821958237621	0.3314323134888608	-0.0014984648763463	-0.220508313374922	0.1791354603758287	-0.2426638232597972	1.616535698043844	0.5417520517617651	5.536653304431605	2.0068509883932992	-0.2166747361901782	2.4602406458817603	0.9288280799967912	1.3178237866739413	0.3071633171643187	0.8236116109552309	0.1894962222709479	0.2633220402907084	0.7756955352065399	1.0059280280345004	0.6104746663897178	0.0607912313887527	-0.1459870801488741	-0.1586252075328619	-0.2188204106102664	0.1497483771475379	0.4672097109361985	-0.2349438413968837	0.1520324725334242	1.0340755497995844	0.3914126512228012	0.9200724459680064	-0.0713890569412881	-0.7202568380814591	1.2701548946397052	1.8729809326901965	2
TARGET-00-RO02417	-0.1449888047980108	-0.6863096152602574	-0.6388689527109611	-0.6822800104118365	-0.711413355409732	-0.8910382711468572	-0.7665990897086763	-0.6529277050443318	-0.8885018129757075	-0.795080495371906	-0.5224789188825096	-0.6413947592606073	-0.6666118031315923	-0.3071538449565189	-0.2273505852211702	-0.4915301063699354	0.8033864487243887	-0.2325777509733589	-0.5649144416893627	-0.3322693133213394	-0.3581730165894596	-0.6972140702663661	-1.0630179577033727	-1.047291685249032	-0.9132932796213766	-1.0890208045702572	-0.5628488866905218	-0.69882220404171	-0.7547242874376691	-0.9922262462072372	-0.9669454591276248	-1.0305987312916245	-0.0756733637018642	-0.5144627395427654	-0.5051939096084584	-0.4536309980918865	-0.6874129431644989	-0.7712007439780966	-0.7663698316955551	-1.1215016538667697	-1.0410227497423927	-0.5851444591544516	-0.6161312557677009	-0.4649699647649581	-0.4853523017590065	-0.4872293345753077	-0.6006371885463199	-0.4562507327852917	-0.4249710085674564	-0.5304967538239753	-0.1290199936722378	-0.3251525907023884	-0.2546749483909241	-0.2093730352322314	-0.4448059862028599	-0.0100936476442588	-0.1926256209671987	-0.2346961201289155	-0.1411976769802179	-0.2649746040876226	-0.093818696792945	-0.0754887509649026	0.0663452907066948	-0.4148929236307536	-0.1793584307212087	0.5775705266080698	0.1969464756978796	-0.0991255259665836	0.4469825948272219	-0.1122458582974627	2.687629940252459	0.9872695754276856	1.3402739739381992	0.1757924911720507	1.0616885896627202	2.165164821587909	0.2731088531263823	0.8162281846383392	0.423811630997553	1.6006836074094124	1.0406365394068542	1.0174063052497715	0.6400210255747288	4.062955148761352	2.760248864195354	0.0956116229369549	-0.1854660827084762	-0.111308277033658	0.5943727705470895	0.4238003895710986	1.836119051064943	1.3932882243597655	0.2502564715399114	2.1066022182269584	1.540573461669671	1.124422789917891	1.7315514041927065	2.3011219108229515	3.7912680550761793	4.033731368505317	2
TARGET-00-RO02380	-0.0821533085923727	-0.680823385588968	-0.6388609057049027	-0.6756183941444017	-0.7188747504338809	-0.912724312575318	-0.7246981102508492	-0.6486050239249624	-0.8846533332021135	-0.7797997154366042	-0.5046436853830497	-0.6591818251013607	-0.6680026665220067	-0.3053315519893355	-0.2277709266732568	-0.3936733914285694	-0.0496019899809907	-0.4193476487751964	-0.7257036498668706	-0.3259957162272435	-0.3759057719536354	-0.6804900830442185	-1.0414042535983568	-1.0481067407358482	-0.9132932796213766	-1.0239530623565292	-0.5101595587846353	-0.6968108909630332	-0.7567712532911203	-0.9934439443572188	-0.8170900632347468	-1.0325172263210758	-0.3668485707889401	-0.4975200867554371	-0.4857955599438464	-0.4550209125968827	-0.6923145914940277	-0.7699731665666931	-0.759503110910869	-1.0906918780648245	-1.0873229142017231	-0.5792675579896832	-0.5941383026476346	-0.4577283069727136	-0.4867450137928632	-0.4873329844151562	-0.6417483483770002	-0.4857933805274184	-0.4222372868422804	-0.5308752369456122	-0.0736094934464451	-0.3179012356551086	-0.2402130379098241	-0.1942346567828728	-0.3199407080882467	-0.0902128847323732	-0.4202389304537888	-0.098285768135815	-0.1197781702333318	0.0608439585547499	0.0138552407911818	-0.0661068358207401	0.088322739267031	-0.4371497373452306	-0.1553868456253864	0.8516783769747904	0.1926007761075444	0.0753088979455673	0.0992316816753404	-0.3599968724674225	0.595737696323055	0.5657430829154985	1.317441179105295	0.2233526593889397	1.2916128336132109	1.92428040355642	0.5420629948495136	0.4452679373343536	0.0913183740909037	0.981726373307932	0.6093173438334102	1.1128243028326212	0.8431953273480471	2.227344289939309	1.085117375908552	0.7247361065885058	0.3848154437397411	0.0214387468359111	0.5176510626962851	0.2698297218243335	1.434538366977858	0.8818841816192673	0.0811341239757032	1.306234088043737	0.838249656672499	1.4823485535411902	1.495257081129671	1.3802473009726028	2.2220373409410645	1.273771038113339	2
TARGET-00-RO02609	-0.0445233388533311	-0.6785595316045319	-0.6403777663469166	-0.7237163601576299	-0.7243811947966808	-0.9386505719665688	-0.7335285783604192	-0.6592911738634833	-0.8782424234285132	-0.8015071548189816	-0.5199916924421087	-0.6584095772737	-0.6669673621938035	-0.3018499151189283	-0.2397979938068356	-0.3875048986476689	-0.0711029152550301	-0.3487434343384937	-0.8993046684933906	-0.3280348843668808	-0.4518947438855213	-0.7138629272673899	-1.0533119471081502	-1.053083972954973	-0.9126050388361626	-1.093925195796243	-0.5125961798775162	-0.7170651665272525	-0.7349285271265157	-0.9897042353945144	-0.8057609746010284	-1.0735075103649634	-0.3830428913535331	-0.5054697185618081	-0.499335837329301	-0.4557398338925704	-0.6903395683575876	-0.7741277079127593	-0.7512152207671045	-1.1314062232602051	-1.1114302199332509	-0.5966606639946533	-0.5740114182771499	-0.4645637718651302	-0.4893947377136881	-0.485136276519013	-0.7538053057087482	-0.5966390611861851	-0.4205115677722466	-0.5367241870657897	-0.238152237089314	-0.3282686683897562	-0.2500193563449633	-0.1765000205960387	-0.5381316727921948	0.2252123733363154	-0.3353374090809686	-0.0427963745613697	-0.1082906531944833	0.2868919471457446	0.0321654415772038	0.9474220777747908	0.0172476099052689	-0.4906293116804686	-0.0786213203926679	0.5520423017593368	0.0482715054019469	0.170903253622552	0.4783780671073868	-0.4397737801513633	1.1530288287734802	3.024811790464093	3.0407618005135184	1.0712571940770628	2.1300521936547114	1.334095493402805	0.5580402914696052	0.298798452433253	0.1708311751278055	1.14358337108495	0.7738135866226037	1.2814615093575803	0.6226979416222744	2.4390676145006456	1.1988318370916184	0.9379789822655716	0.5758478564473338	-0.0398741569173888	0.5639579286740114	0.3312743551757913	0.8381868336295171	1.5847586145583017	0.2285289886001449	0.8459554441278583	1.0959977444012805	1.8809704992274925	1.803277937650097	1.2916705962079162	2.254664958861872	1.4685541982654569	2
